3.173828125000000000e+00,3.369140625000000000e+00,3.466796875000000000e+00,3.564453125000000000e+00,3.759765625000000000e+00,3.857421875000000000e+00,3.955078125000000000e+00,4.150390625000000000e+00,4.248046875000000000e+00,4.443359375000000000e+00,4.638671875000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.010742187500000000e+01,1.030273437500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.127929687500000000e+01,1.147460937500000000e+01,1.176757812500000000e+01,1.206054687500000000e+01,1.225585937500000000e+01,1.254882812500000000e+01,1.284179687500000000e+01,1.303710937500000000e+01
3.271484375000000000e+00,3.466796875000000000e+00,3.564453125000000000e+00,3.662109375000000000e+00,3.857421875000000000e+00,3.955078125000000000e+00,4.150390625000000000e+00,4.248046875000000000e+00,4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.088867187500000000e+01,1.118164062500000000e+01,1.137695312500000000e+01,1.166992187500000000e+01,1.196289062500000000e+01,1.215820312500000000e+01,1.245117187500000000e+01,1.264648437500000000e+01,1.293945312500000000e+01,1.323242187500000000e+01
3.369140625000000000e+00,3.564453125000000000e+00,3.662109375000000000e+00,3.759765625000000000e+00,3.955078125000000000e+00,4.052734375000000000e+00,4.248046875000000000e+00,4.345703125000000000e+00,4.541015625000000000e+00,4.638671875000000000e+00,4.833984375000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.423828125000000000e+00,9.716796875000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.040039062500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.108398437500000000e+01,1.127929687500000000e+01,1.157226562500000000e+01,1.186523437500000000e+01,1.206054687500000000e+01,1.235351562500000000e+01,1.254882812500000000e+01,1.284179687500000000e+01,1.313476562500000000e+01,1.333007812500000000e+01
3.466796875000000000e+00,3.662109375000000000e+00,3.759765625000000000e+00,3.857421875000000000e+00,4.052734375000000000e+00,4.150390625000000000e+00,4.345703125000000000e+00,4.443359375000000000e+00,4.638671875000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.030273437500000000e+01,1.049804687500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.118164062500000000e+01,1.147460937500000000e+01,1.166992187500000000e+01,1.196289062500000000e+01,1.225585937500000000e+01,1.245117187500000000e+01,1.274414062500000000e+01,1.303710937500000000e+01,1.323242187500000000e+01,1.352539062500000000e+01
3.564453125000000000e+00,3.759765625000000000e+00,3.857421875000000000e+00,4.052734375000000000e+00,4.150390625000000000e+00,4.248046875000000000e+00,4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,9.912109375000000000e+00,1.020507812500000000e+01,1.040039062500000000e+01,1.069335937500000000e+01,1.088867187500000000e+01,1.108398437500000000e+01,1.137695312500000000e+01,1.157226562500000000e+01,1.186523437500000000e+01,1.215820312500000000e+01,1.235351562500000000e+01,1.264648437500000000e+01,1.284179687500000000e+01,1.313476562500000000e+01,1.342773437500000000e+01,1.362304687500000000e+01
3.662109375000000000e+00,3.857421875000000000e+00,3.955078125000000000e+00,4.150390625000000000e+00,4.248046875000000000e+00,4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.228515625000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.030273437500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.127929687500000000e+01,1.147460937500000000e+01,1.176757812500000000e+01,1.206054687500000000e+01,1.225585937500000000e+01,1.254882812500000000e+01,1.274414062500000000e+01,1.303710937500000000e+01,1.333007812500000000e+01,1.352539062500000000e+01,1.381835937500000000e+01
3.759765625000000000e+00,3.955078125000000000e+00,4.052734375000000000e+00,4.248046875000000000e+00,4.345703125000000000e+00,4.541015625000000000e+00,4.638671875000000000e+00,4.833984375000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.098632812500000000e+01,1.118164062500000000e+01,1.137695312500000000e+01,1.166992187500000000e+01,1.186523437500000000e+01,1.215820312500000000e+01,1.245117187500000000e+01,1.264648437500000000e+01,1.293945312500000000e+01,1.323242187500000000e+01,1.342773437500000000e+01,1.372070312500000000e+01,1.401367187500000000e+01
3.857421875000000000e+00,4.052734375000000000e+00,4.150390625000000000e+00,4.345703125000000000e+00,4.443359375000000000e+00,4.638671875000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.040039062500000000e+01,1.059570312500000000e+01,1.088867187500000000e+01,1.108398437500000000e+01,1.127929687500000000e+01,1.157226562500000000e+01,1.176757812500000000e+01,1.206054687500000000e+01,1.235351562500000000e+01,1.254882812500000000e+01,1.284179687500000000e+01,1.303710937500000000e+01,1.333007812500000000e+01,1.362304687500000000e+01,1.381835937500000000e+01,1.411132812500000000e+01
3.955078125000000000e+00,4.150390625000000000e+00,4.248046875000000000e+00,4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.010742187500000000e+01,1.030273437500000000e+01,1.049804687500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.118164062500000000e+01,1.147460937500000000e+01,1.166992187500000000e+01,1.196289062500000000e+01,1.225585937500000000e+01,1.245117187500000000e+01,1.274414062500000000e+01,1.293945312500000000e+01,1.323242187500000000e+01,1.352539062500000000e+01,1.372070312500000000e+01,1.401367187500000000e+01,1.430664062500000000e+01
4.052734375000000000e+00,4.248046875000000000e+00,4.345703125000000000e+00,4.541015625000000000e+00,4.638671875000000000e+00,4.833984375000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.040039062500000000e+01,1.069335937500000000e+01,1.088867187500000000e+01,1.108398437500000000e+01,1.137695312500000000e+01,1.157226562500000000e+01,1.186523437500000000e+01,1.206054687500000000e+01,1.235351562500000000e+01,1.264648437500000000e+01,1.284179687500000000e+01,1.313476562500000000e+01,1.333007812500000000e+01,1.362304687500000000e+01,1.391601562500000000e+01,1.411132812500000000e+01,1.440429687500000000e+01
4.248046875000000000e+00,4.345703125000000000e+00,4.443359375000000000e+00,4.638671875000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.030273437500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.127929687500000000e+01,1.147460937500000000e+01,1.176757812500000000e+01,1.196289062500000000e+01,1.225585937500000000e+01,1.254882812500000000e+01,1.274414062500000000e+01,1.303710937500000000e+01,1.323242187500000000e+01,1.352539062500000000e+01,1.381835937500000000e+01,1.401367187500000000e+01,1.430664062500000000e+01,1.459960937500000000e+01
4.345703125000000000e+00,4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.088867187500000000e+01,1.118164062500000000e+01,1.137695312500000000e+01,1.166992187500000000e+01,1.186523437500000000e+01,1.215820312500000000e+01,1.235351562500000000e+01,1.264648437500000000e+01,1.293945312500000000e+01,1.313476562500000000e+01,1.342773437500000000e+01,1.362304687500000000e+01,1.391601562500000000e+01,1.420898437500000000e+01,1.440429687500000000e+01,1.469726562500000000e+01
4.443359375000000000e+00,4.541015625000000000e+00,4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.040039062500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.108398437500000000e+01,1.127929687500000000e+01,1.157226562500000000e+01,1.176757812500000000e+01,1.206054687500000000e+01,1.225585937500000000e+01,1.254882812500000000e+01,1.274414062500000000e+01,1.303710937500000000e+01,1.333007812500000000e+01,1.352539062500000000e+01,1.381835937500000000e+01,1.411132812500000000e+01,1.430664062500000000e+01,1.459960937500000000e+01,1.489257812500000000e+01
4.541015625000000000e+00,4.638671875000000000e+00,4.833984375000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.228515625000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.030273437500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.098632812500000000e+01,1.118164062500000000e+01,1.147460937500000000e+01,1.166992187500000000e+01,1.196289062500000000e+01,1.215820312500000000e+01,1.245117187500000000e+01,1.264648437500000000e+01,1.293945312500000000e+01,1.323242187500000000e+01,1.342773437500000000e+01,1.372070312500000000e+01,1.391601562500000000e+01,1.420898437500000000e+01,1.450195312500000000e+01,1.469726562500000000e+01,1.499023437500000000e+01
4.638671875000000000e+00,4.736328125000000000e+00,4.931640625000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.040039062500000000e+01,1.059570312500000000e+01,1.088867187500000000e+01,1.108398437500000000e+01,1.137695312500000000e+01,1.157226562500000000e+01,1.186523437500000000e+01,1.206054687500000000e+01,1.235351562500000000e+01,1.254882812500000000e+01,1.284179687500000000e+01,1.303710937500000000e+01,1.333007812500000000e+01,1.362304687500000000e+01,1.381835937500000000e+01,1.411132812500000000e+01,1.440429687500000000e+01,1.459960937500000000e+01,1.489257812500000000e+01,1.508789062500000000e+01
4.736328125000000000e+00,4.833984375000000000e+00,5.029296875000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.030273437500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.098632812500000000e+01,1.127929687500000000e+01,1.147460937500000000e+01,1.176757812500000000e+01,1.196289062500000000e+01,1.225585937500000000e+01,1.245117187500000000e+01,1.274414062500000000e+01,1.293945312500000000e+01,1.323242187500000000e+01,1.342773437500000000e+01,1.372070312500000000e+01,1.401367187500000000e+01,1.420898437500000000e+01,1.450195312500000000e+01,1.479492187500000000e+01,1.499023437500000000e+01,1.528320312500000000e+01
4.833984375000000000e+00,4.931640625000000000e+00,5.126953125000000000e+00,5.224609375000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.712890625000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.201171875000000000e+00,6.396484375000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.326171875000000000e+00,9.521484375000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.020507812500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.088867187500000000e+01,1.118164062500000000e+01,1.137695312500000000e+01,1.166992187500000000e+01,1.186523437500000000e+01,1.215820312500000000e+01,1.235351562500000000e+01,1.264648437500000000e+01,1.284179687500000000e+01,1.313476562500000000e+01,1.333007812500000000e+01,1.362304687500000000e+01,1.391601562500000000e+01,1.411132812500000000e+01,1.440429687500000000e+01,1.459960937500000000e+01,1.489257812500000000e+01,1.518554687500000000e+01,1.538085937500000000e+01
4.931640625000000000e+00,5.029296875000000000e+00,5.224609375000000000e+00,5.322265625000000000e+00,5.517578125000000000e+00,5.712890625000000000e+00,5.810546875000000000e+00,6.005859375000000000e+00,6.201171875000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.689453125000000000e+00,6.884765625000000000e+00,7.080078125000000000e+00,7.275390625000000000e+00,7.470703125000000000e+00,7.666015625000000000e+00,7.861328125000000000e+00,8.056640625000000000e+00,8.251953125000000000e+00,8.447265625000000000e+00,8.642578125000000000e+00,8.837890625000000000e+00,9.033203125000000000e+00,9.228515625000000000e+00,9.521484375000000000e+00,9.716796875000000000e+00,9.912109375000000000e+00,1.010742187500000000e+01,1.040039062500000000e+01,1.059570312500000000e+01,1.079101562500000000e+01,1.108398437500000000e+01,1.127929687500000000e+01,1.147460937500000000e+01,1.176757812500000000e+01,1.196289062500000000e+01,1.225585937500000000e+01,1.245117187500000000e+01,1.274414062500000000e+01,1.303710937500000000e+01,1.323242187500000000e+01,1.352539062500000000e+01,1.372070312500000000e+01,1.401367187500000000e+01,1.430664062500000000e+01,1.450195312500000000e+01,1.479492187500000000e+01,1.508789062500000000e+01,1.528320312500000000e+01,1.557617187500000000e+01
5.029296875000000000e+00,5.126953125000000000e+00,5.322265625000000000e+00,5.419921875000000000e+00,5.615234375000000000e+00,5.810546875000000000e+00,5.908203125000000000e+00,6.103515625000000000e+00,6.298828125000000000e+00,6.494140625000000000e+00,6.591796875000000000e+00,6.787109375000000000e+00,6.982421875000000000e+00,7.177734375000000000e+00,7.373046875000000000e+00,7.568359375000000000e+00,7.763671875000000000e+00,7.958984375000000000e+00,8.154296875000000000e+00,8.349609375000000000e+00,8.544921875000000000e+00,8.740234375000000000e+00,8.935546875000000000e+00,9.130859375000000000e+00,9.423828125000000000e+00,9.619140625000000000e+00,9.814453125000000000e+00,1.000976562500000000e+01,1.030273437500000000e+01,1.049804687500000000e+01,1.069335937500000000e+01,1.098632812500000000e+01,1.118164062500000000e+01,1.137695312500000000e+01,1.166992187500000000e+01,1.186523437500000000e+01,1.215820312500000000e+01,1.235351562500000000e+01,1.264648437500000000e+01,1.284179687500000000e+01,1.313476562500000000e+01,1.342773437500000000e+01,1.362304687500000000e+01,1.391601562500000000e+01,1.411132812500000000e+01,1.440429687500000000e+01,1.469726562500000000e+01,1.489257812500000000e+01,1.518554687500000000e+01,1.547851562500000000e+01,1.567382812500000000e+01
